URLLength,DomainLength,TLDEncoding,NoOfLettersInURL,NoOfDigitsInURL,NoOfSpecialCharsInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,NoOfReference,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfExternalFiles,HasDescription,HasSocialNet,HasCopyrightInfo,label
34,29,0.59,18,3,4,1,1265,5129,1,12,36,60,1,0,0,14,1,0,0,1
35,30,0.62,19,4,1,1,1270,5149,1,13,39,65,0,1,1,15,0,1,0,1
36,31,0.65,20,0,2,1,1275,5169,1,14,42,70,1,0,0,16,0,0,0,1
38,32,0.68,21,1,3,0,1280,5189,1,15,45,75,0,1,1,17,1,0,0,1
39,33,0.71,22,2,4,1,1285,5209,1,16,48,80,1,0,0,18,0,1,0,1
40,34,0.74,23,3,1,1,1290,5229,1,17,51,85,0,1,1,19,0,0,0,1
41,35,0.77,24,4,2,1,1295,5249,1,18,54,90,1,0,0,20,1,0,0,1
43,36,0.80,25,0,3,1,1300,5269,1,19,57,95,0,1,1,21,0,1,0,1
44,37,0.53,26,1,4,1,1305,5289,1,20,60,0,1,0,0,22,0,0,0,1
45,38,0.56,27,2,1,1,1310,5309,1,21,63,5,0,1,1,23,1,0,0,1
46,39,0.59,28,3,2,1,1315,5329,1,22,66,10,1,0,0,24,0,1,0,1
47,40,0.62,29,4,3,1,1320,5349,1,23,69,15,0,1,1,25,0,0,0,1
48,41,0.65,30,0,4,1,1325,5369,1,24,72,20,1,0,0,26,1,0,0,1
49,42,0.68,31,1,1,1,1330,5389,1,25,75,25,0,1,1,27,0,1,0,1
50,43,0.71,32,2,2,1,1335,5409,1,26,78,30,1,0,0,28,0,0,0,1
51,44,0.74,33,3,3,1,1340,5429,1,27,81,35,0,1,1,29,1,0,0,1
52,45,0.77,34,4,4,1,1345,5449,1,28,84,40,0,0,0,30,0,1,0,1
53,46,0.80,35,0,1,1,1350,5469,1,29,87,45,1,0,1,31,0,0,0,1
54,47,0.53,36,1,2,1,1355,5489,1,30,90,50,0,1,0,32,1,0,0,1
55,48,0.56,37,2,3,1,1360,5509,1,31,93,55,0,0,1,33,0,1,0,1
56,49,0.59,38,3,4,1,1365,5529,1,32,96,60,1,0,0,34,0,0,0,1
57,50,0.62,39,4,1,1,1370,5549,1,33,99,65,0,1,1,35,1,0,0,1
58,51,0.65,40,0,2,1,1375,5569,1,34,2,70,1,0,0,36,0,1,0,1
59,52,0.68,41,1,3,1,1380,5589,1,35,5,75,0,1,1,37,0,0,0,1
60,53,0.71,42,2,4,1,1385,5609,1,36,8,80,1,0,0,38,0,1,0,1
61,54,0.74,43,3,1,1,1390,5629,1,37,11,85,0,1,1,39,1,0,0,1
62,55,0.77,44,4,2,1,1395,5649,1,38,14,90,0,0,0,40,0,1,0,1
63,56,0.80,45,0,3,1,1400,5669,1,39,17,95,1,0,1,41,0,0,0,1
64,57,0.53,46,1,4,1,1405,5689,1,40,20,0,0,1,0,42,1,0,0,1
65,58,0.56,47,2,1,1,1410,5709,1,41,23,5,1,0,1,43,0,1,0,1
66,59,0.59,48,3,2,1,1415,5729,1,42,26,10,0,1,0,44,0,0,0,1
67,50,0.62,39,4,3,1,1420,5749,1,23,29,15,1,0,1,15,0,1,0,1
68,51,0.65,40,0,4,1,1425,5769,1,24,32,20,0,1,0,16,1,0,0,1
69,52,0.68,41,1,1,1,1430,5789,1,25,35,25,1,0,1,17,0,1,0,1
70,53,0.71,42,2,2,1,1435,5809,1,26,38,30,0,1,0,18,0,0,0,1
71,54,0.74,43,3,3,1,1440,5829,1,27,41,35,1,0,1,19,1,0,0,1
72,55,0.77,44,4,4,1,1445,5849,1,28,44,40,0,1,0,20,0,1,0,1
73,56,0.80,45,0,1,1,1450,5869,1,29,47,45,1,0,1,21,0,0,0,1
74,57,0.53,46,1,2,1,1455,5889,1,30,50,50,0,1,0,22,1,0,0,1
75,58,0.56,47,2,3,1,1460,5909,1,31,53,55,1,0,1,23,0,1,0,1
76,59,0.59,48,3,4,1,1465,5929,1,32,56,60,0,1,0,24,0,0,0,1
77,60,0.62,49,4,1,1,1470,5949,1,33,59,65,1,0,1,25,1,0,0,1
78,61,0.65,50,0,2,1,1475,5969,1,34,62,70,0,1,0,26,0,1,0,1
79,62,0.68,51,1,3,1,1480,5989,1,35,65,75,1,0,1,27,0,0,0,1
80,63,0.71,52,2,4,1,1485,6009,1,36,68,80,0,1,0,28,1,0,0,1
81,64,0.74,53,3,1,1,1490,6029,1,37,71,85,1,0,1,29,0,1,0,1
82,65,0.77,54,4,2,1,1495,6049,1,38,74,90,0,1,0,30,0,0,0,1
83,66,0.80,55,0,3,1,1500,6069,1,39,77,95,1,0,1,31,1,0,0,1
84,67,0.53,56,1,4,1,1505,6089,1,40,80,0,1,0,1,32,0,1,0,1
85,68,0.56,57,2,1,1,1510,6109,1,41,83,5,0,1,0,33,1,0,0,1
86,69,0.59,58,3,2,1,1515,6129,1,42,86,10,1,0,1,34,0,1,0,1
87,70,0.62,59,4,3,1,1520,6149,1,43,89,15,0,1,0,35,0,0,0,1
88,71,0.65,50,0,4,1,1525,6169,1,24,92,20,1,0,1,16,1,0,0,1
89,72,0.68,51,1,1,1,1530,6189,1,25,95,25,0,1,0,17,0,1,0,1
90,73,0.71,52,2,2,1,1535,6209,1,26,98,30,1,0,1,18,0,0,0,1
91,74,0.74,53,3,3,1,1540,6229,1,27,1,35,0,1,0,19,1,0,0,1
92,75,0.77,54,4,4,1,1545,6249,1,28,4,40,1,0,1,20,0,1,0,1
93,76,0.80,55,0,1,1,1550,6269,1,29,7,45,0,1,0,21,0,0,0,1
94,77,0.53,56,1,2,1,1555,6289,1,30,10,50,1,0,1,22,1,0,0,1
95,78,0.56,57,2,3,1,1560,6309,1,31,13,55,0,1,0,23,0,1,0,1
96,79,0.59,58,3,4,1,1565,6329,1,32,16,60,1,0,1,24,0,0,0,1
97,80,0.62,59,4,1,1,1570,6349,1,33,19,65,0,1,0,25,1,0,0,1
98,81,0.65,60,0,2,1,1575,6369,1,34,22,70,1,0,1,26,0,1,0,1
99,82,0.68,61,1,3,1,1580,6389,1,35,25,75,0,1,0,27,0,0,0,1
100,83,0.71,62,2,4,1,1585,6409,1,36,28,80,1,0,1,28,1,0,0,1
101,84,0.74,63,3,1,1,1590,6429,1,37,31,85,0,1,0,29,0,1,0,1
102,85,0.77,64,4,2,1,1595,6449,1,38,34,90,1,0,1,30,0,0,0,1
103,86,0.80,65,0,3,1,1600,6469,1,39,37,95,0,1,0,31,1,0,0,1
104,87,0.53,66,1,4,1,1605,6489,1,40,40,0,1,0,1,32,0,1,0,1
105,88,0.56,67,2,1,1,1610,6509,1,41,43,5,0,1,0,33,1,0,0,1
106,89,0.59,68,3,2,1,1615,6529,1,42,46,10,1,0,1,34,0,1,0,1
107,90,0.62,69,4,3,1,1620,6549,1,43,49,15,0,1,0,35,0,0,0,1
108,91,0.65,50,0,4,1,1625,6569,1,24,52,20,1,0,1,16,1,0,0,1
109,92,0.68,51,1,1,1,1630,6589,1,25,55,25,0,1,0,17,0,1,0,1
110,93,0.71,52,2,2,1,1635,6609,1,26,58,30,1,0,1,18,0,0,0,1
111,94,0.74,53,3,3,1,1640,6629,1,27,61,35,0,1,0,19,1,0,0,1
112,95,0.77,54,4,4,1,1645,6649,1,28,64,40,1,0,1,20,0,1,0,1
113,96,0.80,55,0,1,1,1650,6669,1,29,67,45,0,1,0,21,0,0,0,1
114,97,0.53,56,1,2,1,1655,6689,1,30,70,50,1,0,1,22,1,0,0,1
115,98,0.56,57,2,3,1,1660,6709,1,31,73,55,0,1,0,23,0,1,0,1
116,99,0.59,58,3,4,1,1665,6729,1,32,76,60,1,0,1,24,0,0,0,1
117,100,0.62,59,4,1,1,1670,6749,1,33,79,65,0,1,0,25,1,0,0,1
118,101,0.65,60,0,2,1,1675,6769,1,34,82,70,1,0,1,26,0,1,0,1
119,102,0.68,61,1,3,1,1680,6789,1,35,85,75,0,1,0,27,0,0,0,1
120,103,0.71,62,2,4,1,1685,6809,1,36,88,80,1,0,1,28,1,0,0,1
121,104,0.74,63,3,1,1,1690,6829,1,37,91,85,0,1,0,29,0,1,0,1
122,105,0.77,64,4,2,1,1695,6849,1,38,94,90,1,0,1,30,0,0,0,1
123,106,0.80,65,0,3,1,1700,6869,1,39,97,95,0,1,0,31,1,0,0,1
124,107,0.53,66,1,4,1,1705,6889,1,40,100,0,1,0,1,32,0,1,0,1
125,108,0.56,67,2,1,1,1710,6909,1,41,3,5,0,1,0,33,1,0,0,1
126,109,0.59,68,3,2,1,1715,6929,1,42,6,10,1,0,1,34,0,1,0,1
127,110,0.62,69,4,3,1,1720,6949,1,43,9,15,0,1,0,35,0,0,0,1
128,111,0.65,50,0,4,1,1725,6969,1,24,12,20,1,0,1,16,1,0,0,1
129,112,0.68,51,1,1,1,1730,6989,1,25,15,25,0,1,0,17,0,1,0,1
130,113,0.71,52,2,2,1,1735,7009,1,26,18,30,1,0,1,18,0,0,0,1
131,114,0.74,53,3,3,1,1740,7029,1,27,21,35,0,1,0,19,1,0,0,1
132,115,0.77,54,4,4,1,1745,7049,1,28,24,40,1,0,1,20,0,1,0,1
133,116,0.80,55,0,1,1,1750,7069,1,29,27,45,0,1,0,21,0,0,0,1
134,117,0.53,56,1,2,1,1755,7089,1,30,30,50,1,0,1,22,1,0,0,1
135,118,0.56,57,2,3,1,1760,7109,1,31,33,55,0,1,0,23,0,1,0,1
136,119,0.59,58,3,4,1,1765,7129,1,32,36,60,1,0,1,24,0,0,0,1
137,120,0.62,59,4,1,1,1770,7149,1,33,39,65,0,1,0,25,1,0,0,1
138,121,0.65,60,0,2,1,1775,7169,1,34,42,70,1,0,1,26,0,1,0,1
139,122,0.68,61,1,3,1,1780,7189,1,35,45,75,0,1,0,27,0,0,0,1
140,123,0.71,62,2,4,1,1785,7209,1,36,48,80,1,0,1,28,1,0,0,1
141,124,0.74,63,3,1,1,1790,7229,1,37,51,85,0,1,0,29,0,1,0,1
142,125,0.77,64,4,2,1,1795,7249,1,38,54,90,1,0,1,30,0,0,0,1
143,126,0.80,65,0,3,1,1800,7269,1,39,57,95,0,1,0,31,1,0,0,1
144,127,0.53,66,1,4,1,1805,7289,1,40,60,0,1,0,1,32,0,1,0,1
145,128,0.56,67,2,1,1,1810,7309,1,41,63,5,0,1,0,33,1,0,0,1
146,129,0.59,68,3,2,1,1815,7329,1,42,66,10,1,0,1,34,0,1,0,1
147,130,0.62,69,4,3,1,1820,7349,1,43,69,15,0,1,0,35,1,0,0,1
148,131,0.65,50,0,4,1,1825,7369,1,24,72,20,1,0,1,16,0,1,0,1
149,132,0.68,51,1,1,1,1830,7389,1,25,75,25,0,1,0,17,1,0,0,1
150,133,0.71,52,2,2,1,1835,7409,1,26,78,30,1,0,1,18,0,1,0,1
151,134,0.74,53,3,3,1,1840,7429,1,27,81,35,0,1,0,19,1,0,0,0
152,135,0.77,54,4,4,1,1845,7449,1,28,84,40,1,0,1,20,0,1,0,0
153,136,0.80,55,0,1,1,1850,7469,1,29,87,45,0,1,0,21,1,0,0,0
154,137,0.53,56,1,2,1,1855,7489,1,30,90,50,1,0,1,22,0,1,0,0
155,138,0.56,57,2,3,1,1860,7509,1,31,93,55,0,1,0,23,1,0,0,0
156,139,0.59,58,3,4,1,1865,7529,1,32,96,60,1,0,1,24,0,1,0,0
157,140,0.62,59,4,1,1,1870,7549,1,33,99,65,0,1,0,25,1,0,0,0
158,141,0.65,60,0,2,1,1875,7569,1,34,2,70,1,0,1,26,0,1,0,0
159,142,0.68,61,1,3,1,1880,7589,1,35,5,75,0,1,0,27,1,0,0,0
160,143,0.71,62,2,4,1,1885,7609,1,36,8,80,1,0,1,28,0,1,0,0
161,144,0.74,63,3,1,1,1890,7629,1,37,11,85,0,1,0,29,1,0,0,0
162,145,0.77,64,4,2,1,1895,7649,1,38,14,90,1,0,1,30,0,1,0,0
163,146,0.80,65,0,3,1,1900,7669,1,39,17,95,0,1,0,31,1,0,0,0
164,147,0.53,66,1,4,1,1905,7689,1,40,20,0,1,0,1,32,0,1,0,0
165,148,0.56,67,2,1,1,1910,7709,1,41,23,5,0,1,0,33,1,0,0,0
166,149,0.59,68,3,2,1,1915,7729,1,42,26,10,1,0,1,34,0,1,0,0
167,150,0.62,69,4,3,1,1920,7749,1,43,29,15,0,1,0,35,1,0,0,0
168,151,0.65,50,0,4,1,1925,7769,1,24,32,20,1,0,1,16,0,1,0,0
169,152,0.68,51,1,1,1,1930,7789,1,25,35,25,0,1,0,17,1,0,0,0
170,153,0.71,52,2,2,1,1935,7809,1,26,38,30,1,0,1,18,0,1,0,0
171,154,0.74,53,3,3,1,1940,7829,1,27,41,35,0,1,0,19,1,0,0,0
172,155,0.77,54,4,4,1,1945,7849,1,28,44,40,1,0,1,20,0,1,0,0
173,156,0.80,55,0,1,1,1950,7869,1,29,47,45,0,1,0,21,1,0,0,0
174,157,0.53,56,1,2,1,1955,7889,1,30,50,50,1,0,1,22,0,1,0,0
175,158,0.56,57,2,3,1,1960,7909,1,31,53,55,0,1,0,23,1,0,0,0
176,159,0.59,58,3,4,1,1965,7929,1,32,56,60,1,0,1,24,0,1,0,0
177,160,0.62,59,4,1,1,1970,7949,1,33,59,65,0,1,0,25,1,0,0,0
178,161,0.65,60,0,2,1,1975,7969,1,34,62,70,1,0,1,26,0,1,0,0
179,162,0.68,61,1,3,1,1980,7989,1,35,65,75,0,1,0,27,1,0,0,0
180,163,0.71,62,2,4,1,1985,8009,1,36,68,80,1,0,1,28,0,1,0,0
181,164,0.74,63,3,1,1,1990,8029,1,37,71,85,0,1,0,29,1,0,0,0
182,165,0.77,64,4,2,1,1995,8049,1,38,74,90,1,0,1,30,0,1,0,0
183,166,0.80,65,0,3,1,2000,8069,1,39,77,95,0,1,0,31,1,0,0,0
184,167,0.53,66,1,4,1,2005,8089,1,40,80,0,1,0,1,32,0,1,0,0
185,168,0.56,67,2,1,1,2010,8109,1,41,83,5,0,1,0,33,1,0,0,0
186,169,0.59,68,3,2,1,2015,8129,1,42,86,10,1,0,1,34,0,1,0,0
187,170,0.62,69,4,3,1,2020,8149,1,43,89,15,0,1,0,35,1,0,0,0
188,171,0.65,50,0,4,1,2025,8169,1,24,92,20,1,0,1,16,0,1,0,0
189,172,0.68,51,1,1,1,2030,8189,1,25,95,25,0,1,0,17,1,0,0,0
190,173,0.71,52,2,2,1,2035,8209,1,26,98,30,1,0,1,18,0,1,0,0
191,174,0.74,53,3,3,1,2040,8229,1,27,1,35,0,1,0,19,1,0,0,0
192,175,0.77,54,4,4,1,2045,8249,1,28,4,40,1,0,1,20,0,1,0,0
193,176,0.80,55,0,1,1,2050,8269,1,29,7,45,0,1,0,21,1,0,0,0
194,177,0.53,56,1,2,1,2055,8289,1,30,10,50,1,0,1,22,0,1,0,0
195,178,0.56,57,2,3,1,2060,8309,1,31,13,55,0,1,0,23,1,0,0,0
196,179,0.59,58,3,4,1,2065,8329,1,32,16,60,1,0,1,24,0,1,0,0
197,180,0.62,59,4,1,1,2070,8349,1,33,19,65,0,1,0,25,1,0,0,0
198,181,0.65,60,0,2,1,2075,8369,1,34,22,70,1,0,1,26,0,1,0,0
199,182,0.68,61,1,3,1,2080,8389,1,35,25,75,0,1,0,27,1,0,0,0
200,183,0.71,62,2,4,1,2085,8409,1,36,28,80,1,0,1,28,0,1,0,0
34,31,0.53,16,1,2,1,2205,8889,1,10,6,6,0,1,0,23,0,0,0,1
30,32,0.56,17,2,3,1,2210,8909,1,11,8,12,1,0,1,24,0,1,0,1
32,32,0.59,18,3,0,1,2215,8929,1,12,11,13,0,0,0,25,0,0,0,1
36,33,0.62,19,4,1,1,2220,8949,1,13,14,15,1,0,1,26,1,0,0,1
35,31,0.65,20,0,2,1,2225,8969,1,14,17,16,0,1,0,27,0,1,0,1
37,32,0.68,21,1,3,1,2230,8989,1,15,20,17,0,0,1,28,0,0,0,1
39,33,0.71,22,2,0,1,2235,9009,1,16,23,18,1,0,0,29,0,0,0,1
38,34,0.74,23,3,1,1,2240,9029,1,17,26,19,0,1,1,30,0,1,0,1
40,34,0.77,24,4,2,1,2245,9049,1,18,29,20,0,0,1,31,0,0,0,1
42,35,0.80,25,0,3,1,2250,9069,1,19,32,21,1,0,0,32,0,1,0,1
33,31,0.53,16,1,2,1,2255,9089,1,10,35,22,0,1,1,12,0,0,0,1
34,32,0.56,17,2,3,1,2260,9109,1,11,38,23,0,0,0,13,1,1,0,1
36,32,0.59,18,3,0,1,2265,9129,1,12,41,24,1,0,1,14,0,0,0,1
37,33,0.62,19,4,1,1,2270,9149,1,13,44,25,0,1,0,15,0,1,0,1
38,33,0.65,20,0,2,1,2275,9169,1,14,47,26,1,0,1,16,1,0,0,1
40,34,0.68,21,1,3,1,2280,9189,1,15,50,27,0,1,0,17,0,1,0,1
41,35,0.71,22,2,0,1,2285,9209,1,16,53,28,1,0,1,18,0,0,0,1
42,36,0.74,23,3,1,1,2290,9229,1,17,56,29,0,1,0,19,1,0,0,1
43,36,0.77,24,4,2,1,2295,9249,1,18,59,30,0,0,1,20,0,1,0,1
45,37,0.80,25,0,3,1,2300,9269,1,19,62,31,1,0,0,21,0,0,0,1
46,37,0.53,26,1,2,1,2305,9289,1,20,65,32,1,0,1,22,0,1,0,1
48,38,0.56,27,2,3,1,2310,9309,1,21,68,33,0,1,0,23,1,0,0,1
49,39,0.59,28,3,0,1,2315,9329,1,22,71,34,1,0,1,24,0,1,0,1
50,39,0.62,29,4,1,1,2320,9349,1,23,74,35,0,1,0,25,0,0,0,1
51,40,0.65,30,0,2,1,2325,9369,1,24,77,36,1,0,1,26,1,0,0,1
52,40,0.68,31,1,3,1,2330,9389,1,25,80,37,0,1,0,27,0,1,0,1
53,41,0.71,32,2,0,1,2335,9409,1,26,83,38,1,0,1,28,0,0,0,1
54,41,0.74,33,3,1,1,2340,9429,1,27,86,39,0,1,0,29,1,0,0,1
55,42,0.77,34,4,2,1,2345,9449,1,28,89,40,1,0,1,30,0,1,0,1
56,42,0.80,35,0,3,1,2350,9469,1,29,92,41,0,1,0,31,0,0,0,1
57,43,0.53,36,1,2,1,2355,9489,1,30,95,42,1,0,1,32,1,1,0,1
58,43,0.56,37,2,3,1,2360,9509,1,31,98,43,0,1,0,33,0,1,0,1
59,44,0.59,38,3,0,1,2365,9529,1,32,1,44,1,0,1,34,0,1,0,1
60,44,0.62,39,4,1,1,2370,9549,1,33,4,45,0,1,0,35,1,0,0,1
61,45,0.65,40,0,2,1,2375,9569,1,34,7,46,1,0,1,36,0,1,0,1
62,45,0.68,41,1,3,1,2380,9589,1,35,10,47,0,1,0,37,0,0,0,1
63,46,0.71,42,2,0,1,2385,9609,1,36,13,48,1,0,1,38,1,1,0,1
64,46,0.74,43,3,1,1,2390,9629,1,37,16,49,0,1,0,39,0,1,0,1
65,47,0.77,44,4,2,1,2395,9649,1,38,19,50,1,0,1,40,0,0,0,1
66,47,0.80,45,0,3,1,2400,9669,1,39,22,51,0,1,0,41,1,1,0,1
34,31,0.53,16,1,2,1,2405,9689,1,10,25,52,0,1,0,12,0,0,0,0
33,30,0.56,17,2,3,1,2410,9709,1,11,28,53,0,0,1,13,1,0,0,0
35,30,0.59,18,3,0,1,2415,9729,1,12,31,54,1,0,0,14,0,1,0,0
36,31,0.62,19,4,1,1,2420,9749,1,13,34,55,0,1,1,15,0,0,0,0
37,31,0.65,20,0,2,1,2425,9769,1,14,37,56,1,0,0,16,1,0,0,0
38,32,0.68,21,1,3,1,2430,9789,1,15,40,57,0,1,1,17,0,1,0,0
39,32,0.71,22,2,0,1,2435,9809,1,16,43,58,1,0,0,18,0,0,0,0
40,33,0.74,23,3,1,1,2440,9829,1,17,46,59,0,1,1,19,1,0,0,0
41,33,0.77,24,4,2,1,2445,9849,1,18,49,60,1,0,0,20,0,1,0,0
42,34,0.80,25,0,3,1,2450,9869,1,19,52,61,0,1,1,21,0,0,0,0
43,34,0.53,26,1,2,1,2455,9889,1,20,55,62,1,0,0,22,1,0,0,0
44,35,0.56,27,2,3,1,2460,9909,1,21,58,63,0,1,1,23,0,1,0,0
45,35,0.59,28,3,0,1,2465,9929,1,22,61,64,1,0,0,24,0,0,0,0
46,36,0.62,29,4,1,1,2470,9949,1,23,64,65,0,1,1,25,1,0,0,0
47,36,0.65,30,0,2,1,2475,9969,1,24,67,66,1,0,0,26,0,1,0,0
48,37,0.68,31,1,3,1,2480,9989,1,25,70,67,0,1,1,27,0,0,0,0
49,37,0.71,32,2,0,1,2485,10009,1,26,73,68,1,0,0,28,1,0,0,0
50,38,0.74,33,3,1,1,2490,10029,1,27,76,69,0,1,1,29,0,1,0,0
51,38,0.77,34,4,2,1,2495,10049,1,28,79,70,1,0,0,30,0,0,0,0
52,39,0.80,35,0,3,1,2500,10069,1,29,82,71,0,1,1,31,1,0,0,0
33,26,0.53,16,1,2,0,2705,10889,1,10,6,6,0,0,0,34,0,1,0,1
35,27,0.56,17,2,3,1,2710,10909,1,11,8,12,0,0,1,34,1,0,0,1
37,27,0.59,18,3,0,1,2715,10929,1,12,11,13,0,0,0,35,0,0,0,1
39,28,0.62,19,4,1,1,2720,10949,1,13,14,15,1,0,1,36,1,0,0,1
38,26,0.65,20,0,2,1,2725,10969,1,14,17,16,0,1,0,37,0,1,0,1
40,27,0.68,21,1,3,1,2730,10989,1,15,20,17,0,0,1,38,0,0,0,1
42,28,0.71,22,2,2,1,2735,11009,1,16,23,18,1,0,0,39,0,0,0,1
41,29,0.74,23,3,1,1,2740,11029,1,17,26,19,0,1,1,39,0,1,0,1
43,29,0.77,24,4,2,1,2745,11049,1,18,29,20,0,0,1,40,0,0,0,1
45,30,0.80,25,0,3,1,2750,11069,1,19,32,21,1,0,0,41,0,1,0,1
34,26,0.53,16,1,2,1,2755,11089,1,10,35,22,0,1,1,12,0,0,0,1
35,27,0.56,17,2,3,1,2760,11109,1,11,38,23,0,0,0,13,1,1,0,1
37,27,0.59,18,3,0,1,2765,11129,1,12,41,24,1,0,1,14,0,0,0,1
38,28,0.62,19,4,1,1,2770,11149,1,13,44,25,0,1,0,15,0,1,0,1
39,28,0.65,20,0,2,1,2775,11169,1,14,47,26,1,0,1,16,1,0,0,1
41,29,0.68,21,1,3,1,2780,11189,1,15,50,27,0,1,0,17,0,1,0,1
42,30,0.71,22,2,2,1,2785,11209,1,16,53,28,1,0,1,18,0,0,0,1
44,30,0.74,23,3,1,1,2790,11229,1,17,56,29,0,1,0,19,1,0,0,1
45,31,0.77,24,4,2,1,2795,11249,1,18,59,30,0,0,1,20,0,1,0,1
47,31,0.80,25,0,3,1,2800,11269,1,19,62,31,1,0,0,21,0,0,0,1
48,32,0.53,26,1,2,1,2805,11289,1,20,65,32,1,0,1,22,0,1,0,1
50,32,0.56,27,2,3,1,2810,11309,1,21,68,33,0,1,0,23,1,0,0,1
51,33,0.59,28,3,0,1,2815,11329,1,22,71,34,1,0,1,24,0,1,0,1
53,33,0.62,29,4,1,1,2820,11349,1,23,74,35,0,1,0,25,0,0,0,1
54,34,0.65,30,0,2,1,2825,11369,1,24,77,36,1,0,1,26,1,0,0,1
56,34,0.68,31,1,3,1,2830,11389,1,25,80,37,0,1,0,27,0,1,0,1
55,35,0.71,32,2,2,1,2835,11409,1,26,83,38,1,0,1,28,0,0,0,1
57,35,0.74,33,3,1,1,2840,11429,1,27,86,39,0,1,0,29,1,0,0,1
58,36,0.77,34,4,2,1,2845,11449,1,28,89,40,1,0,1,30,0,1,0,1
59,36,0.80,35,0,3,1,2850,11469,1,29,92,41,0,1,0,31,0,0,0,1
60,37,0.53,36,1,2,1,2855,11489,1,30,95,42,1,0,1,32,1,1,0,1
61,37,0.56,37,2,3,1,2860,11509,1,31,98,43,0,1,0,33,0,1,0,1
62,38,0.59,38,3,0,1,2865,11529,1,32,1,44,1,0,1,34,0,1,0,1
63,38,0.62,39,4,1,1,2870,11549,1,33,4,45,0,1,0,35,1,0,0,1
64,39,0.65,40,0,2,1,2875,11569,1,34,7,46,1,0,1,36,0,1,0,1
65,39,0.68,41,1,3,1,2880,11589,1,35,10,47,0,1,0,37,0,0,0,1
66,40,0.71,42,2,2,1,2885,11609,1,36,13,48,1,0,1,38,0,1,0,1
67,40,0.53,43,3,1,1,2890,11629,1,37,16,49,1,0,0,39,1,1,0,1
68,41,0.56,44,4,2,1,2895,11649,1,38,19,50,0,1,1,40,0,0,0,1
69,41,0.59,45,0,3,1,2900,11669,1,39,22,51,1,0,0,41,0,1,0,1
70,42,0.62,46,1,0,1,2905,11689,1,40,25,52,0,1,1,42,1,0,0,1
71,42,0.65,47,2,1,1,2910,11709,1,41,28,53,1,0,0,43,0,1,0,1
72,43,0.68,48,3,2,1,2915,11729,1,42,31,54,0,1,1,44,0,0,0,1
73,43,0.71,49,4,3,1,2920,11749,1,43,34,55,1,0,0,45,1,1,0,1
74,44,0.53,50,0,2,1,2925,11769,1,44,37,56,0,1,1,46,0,1,0,1
75,44,0.56,51,1,3,1,2930,11789,1,45,40,57,1,0,0,47,0,0,0,1
76,45,0.59,52,2,0,1,2935,11809,1,46,43,58,0,1,1,48,1,1,0,1
77,45,0.62,53,3,1,1,2940,11829,1,47,46,59,0,1,0,49,0,1,0,1
78,46,0.65,54,4,2,1,2945,11849,1,48,49,60,1,0,1,50,0,0,0,1
79,46,0.68,55,0,3,1,2950,11869,1,49,52,61,0,1,0,51,1,1,0,1
80,47,0.71,56,1,2,1,2955,11889,1,50,55,62,1,0,1,52,0,1,0,1
30,21,0.53,16,1,2,1,3205,12889,1,10,6,6,1,0,0,13,0,1,0,1
32,22,0.58,17,2,3,0,3210,12909,1,11,8,12,0,0,1,14,0,0,0,1
34,23,0.59,18,3,4,1,3215,12929,1,12,12,18,0,0,0,16,0,0,0,1
36,25,0.62,19,4,1,1,3220,12949,1,13,14,20,1,0,1,16,0,0,0,1
35,21,0.65,20,0,2,1,3225,12969,1,14,17,16,0,1,0,17,1,0,0,1
37,22,0.68,21,1,3,1,3230,12989,1,15,20,17,0,0,1,18,0,1,0,1
39,23,0.71,22,2,4,1,3235,13009,1,16,23,18,1,0,0,19,0,0,0,1
38,24,0.74,23,3,1,1,3240,13029,1,17,26,19,0,1,1,19,0,1,0,1
40,24,0.77,24,4,2,1,3245,13049,1,18,29,20,0,0,1,20,0,0,0,1
42,25,0.80,25,0,3,1,3250,13069,1,19,32,21,1,0,0,21,0,1,0,1
31,21,0.53,16,1,2,1,3255,13089,1,10,35,22,0,1,1,12,0,0,0,1
32,22,0.56,17,2,3,1,3260,13109,1,11,38,23,0,0,0,13,1,1,0,1
34,23,0.59,18,3,4,1,3265,13129,1,12,41,24,1,0,1,14,0,0,0,1
35,24,0.62,19,4,1,1,3270,13149,1,13,44,25,0,1,0,15,0,1,0,1
36,24,0.65,20,0,2,1,3275,13169,1,14,47,26,1,0,1,16,1,0,0,1
38,25,0.68,21,1,3,1,3280,13189,1,15,50,27,0,1,0,17,0,1,0,1
40,26,0.71,22,2,4,1,3285,13209,1,16,53,28,1,0,1,18,0,0,0,1
42,26,0.74,23,3,1,1,3290,13229,1,17,56,29,0,1,0,19,1,0,0,1
43,27,0.77,24,4,2,1,3295,13249,1,18,59,30,0,0,1,20,0,1,0,1
45,28,0.80,25,0,3,1,3300,13269,1,19,62,31,1,0,0,21,0,0,0,1
46,28,0.53,26,1,2,1,3305,13289,1,20,65,32,1,0,1,22,0,1,0,1
48,29,0.56,27,2,3,1,3310,13309,1,21,68,33,0,1,0,23,1,0,0,1
49,30,0.59,28,3,4,1,3315,13329,1,22,71,34,1,0,1,24,0,1,0,1
50,30,0.62,29,4,1,1,3320,13349,1,23,74,35,0,1,0,25,0,0,0,1
